,esent,eopenrate,eclickrate,avgorder,paperless,refill,doorstep,create_first,first_last,favday_Monday,favday_Saturday,favday_Sunday,favday_Thursday,favday_Tuesday,favday_Wednesday,city_BOM,city_DEL,city_MAA
20919,-0.009296994998009666,0.36041568598483026,1.2640670113542998,-4.359242426855882,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24909,1.570161615465602,-1.3969823453650023,-0.9554645362108118,0.7507412821162005,0,0,1,-0.992139884782625,1.5549908515842568,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30180,-0.1839719963831647,0.4432340570922522,1.325979564653038,-0.9036129780466136,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13293,0.38805692191736857,1.5160753084966774,0.3852673594957101,-0.011850811370048526,1,1,0,1.2372361435855248,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24568,-1.396631677046833,1.2709062383895562,-0.9554645362108118,-0.6131482868336323,1,1,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16298,0.7192338401913919,0.2169049694777504,1.2707008429333309,-0.5823984991708742,1,0,0,1.4304361431835482,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15867,0.4993215325778863,0.022910853434981136,0.6746334663096311,1.4299840423574277,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3020,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,1.985166248618171,1,0,0,0.7798012373746591,1.636821344425758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6872,-0.9201344965892113,-0.15140772513428993,-0.9554645362108118,0.05546507141152273,0,0,0,0.9974175422154867,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11948,0.827980570483276,-0.7694669872895351,0.5739703873987002,-1.0331870130341831,1,0,0,1.3028110808104056,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19261,-0.1254182559764667,0.13930424996316923,0.9067329800988267,-0.6158107708791613,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7462,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.9417619560651909,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
22806,0.04829774456868317,0.9911153952914029,0.3852673594957101,0.7619607675223975,1,0,0,-0.992139884782625,0.9497485913979924,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30547,-1.1179329578827595,1.6178471954425813,0.3852673594957101,-1.2673085724942181,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20924,-0.6665977458036425,1.666551094867715,1.5219368547576368,0.011921769765501841,1,0,0,1.144944166869709,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29865,-0.9201344965892113,0.13930424996316923,1.6448281957339017,-4.359242426855882,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6310,0.8820707543160962,0.16903380281939917,0.9989152028722049,0.7398837870019684,1,0,0,1.4910119333632217,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3001,0.827980570483276,0.13930424996316923,0.3852673594957101,0.373511350858625,0,0,0,-0.10150138138680301,1.4900741653266958,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3513,1.2558459792355645,0.17122099891915785,-0.9554645362108118,-0.07326710394159984,1,0,1,-0.992139884782625,1.5598098298583327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30209,-0.6665977458036425,1.1173563573836274,-0.9554645362108118,-0.07326710394159984,1,0,0,-0.992139884782625,1.0363207831462045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27736,0.7737033076126745,1.176282086037799,1.590906867127489,-0.13748281111638488,1,0,0,-0.992139884782625,1.3761313970153386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15646,0.7737033076126745,-0.2263972467443152,-0.9554645362108118,-0.8961356727932921,1,0,0,-0.992139884782625,0.9771839590271731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1863,1.570161615465602,-0.8770335836190322,-0.9554645362108118,1.5143098879888095,0,0,0,-0.992139884782625,1.6116839418976947,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12475,0.7737033076126745,0.5569826377579706,1.2574907303545337,-0.07512812942900872,0,0,0,1.0241428970768414,1.351211006397134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2851,1.3085973639674964,0.15822783721056463,1.1366435605712721,-0.7530455977992188,0,0,0,1.6508895676431103,1.1545651999738362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11105,1.0966548184286353,1.0249213185365942,1.336812405242538,-0.11581110196417599,1,0,0,0.413892938595797,1.484707969410182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10592,0.7737033076126745,-1.3969823453650023,-0.9554645362108118,2.160064608705429,0,0,0,1.6383117330013803,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19612,0.4993215325778863,-0.15140772513428993,0.6746334663096311,1.7341235407849942,1,0,0,0.9349984688218196,0.574420854553801,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12370,0.5546167886385531,0.14805283504070554,1.0879264474708787,0.19489984323347842,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5437,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,1.6670855933568118,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3812,1.1498783221286721,0.968397040642245,1.5219368547576368,1.7434001574788303,1,0,0,-0.992139884782625,1.640383015355512,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13165,-1.545952210834044,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
976,0.9897091548153909,-0.7964688113625358,0.5287003822563602,-0.08258048456335221,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
29929,0.21936131215973487,-0.06223861247782706,-0.9554645362108118,-4.359242426855882,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18708,0.21936131215973487,-0.29667775078251296,-0.9554645362108118,-0.5377750500025439,1,0,0,0.96789157300759,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1748,0.9897091548153909,-0.7964688113625358,-0.9554645362108118,0.04371570895512564,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5708,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,1.4765111494778829,0,0,0,-0.3973166662393107,1.5671474126896672,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4887,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,1.2515842953068457,0,0,0,0.7171886030213033,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8796,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.09518642024919774,0,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17609,0.27584389124736125,0.36906260556226245,1.1709335574381314,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1731,0.8820707543160962,-0.2532566525907567,-0.9554645362108118,2.369005499024638,0,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24641,1.202940811278188,-0.8287494885464141,0.4727748530839785,0.6761841803908082,0,1,0,1.8141801901683978,1.3630308265361322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22003,-0.5432662905354395,1.6733344075715917,0.3852673594957101,-0.2436987642257283,1,0,0,-0.992139884782625,0.5334104845698249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28985,0.9359787347106673,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20358,-0.48233317554213717,1.3843955997681634,0.3852673594957101,0.7866290113315986,1,0,0,0.4840543988461073,1.1477544494590517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18225,0.33207291165843633,0.7190803399712917,1.508004661500978,-0.45821489394121684,1,1,0,-0.3973166662393107,0.9497485913979924,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9503,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-1.058359743339319,1,0,0,-0.10150138138680301,1.299946477788258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24658,-0.5432662905354395,-1.3969823453650023,-0.9554645362108118,-0.07326710394159984,0,0,0,-0.992139884782625,1.596702513124277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16002,-0.1254182559764667,1.3263716270436867,1.3047720325232688,-0.10970684732592406,1,0,0,0.2244137521351121,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20769,-1.470175613074867,0.13930424996316923,0.3852673594957101,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29128,0.10559834752501197,1.2510619766634659,0.3852673594957101,0.35626199468368275,1,0,0,0.2244137521351121,1.1611830668307308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13314,-0.6665977458036425,1.1173563573836274,0.3852673594957101,-1.2577283898456606,1,0,0,1.1011926371294363,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5535,1.3085973639674964,0.46797790495347574,1.494341342486084,2.466284109019705,1,0,0,1.4304361431835482,1.6769623859811758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11954,-1.1857349351709405,1.3059213414776445,1.5219368547576368,-1.112312426795007,1,0,0,0.2244137521351121,-0.76642029518711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20247,-0.1254182559764667,0.7607659653949996,1.3047720325232688,-0.03114926997297453,0,0,0,1.5434658637252185,1.6871023265191676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
693,0.21936131215973487,1.6324397357948608,1.4013645985366754,-0.13748281111638488,0,0,0,-0.992139884782625,1.3652924642859139,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2741,0.4438039467001591,-0.36226097860153483,-0.9554645362108118,0.30454107647365714,1,0,0,0.9519075873111779,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3608,0.8820707543160962,0.9721318085159397,1.6352694890246935,2.5034161553375744,1,0,0,-0.992139884782625,1.590614304644564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20947,0.21936131215973487,-0.6416415053058389,0.7711102448958098,-4.359242426855882,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14400,0.6645667735600463,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1836,0.9897091548153909,0.48940353127863195,0.9714131864103015,0.45796619483077505,0,0,0,1.285993308943771,1.6771487345923803,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13941,-1.7073793414614604,0.13930424996316923,0.3852673594957101,0.1248529272503011,1,0,0,1.0708551123593117,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14758,1.0432664412169024,0.3988441875323325,1.6073912304359896,-0.04914833453344062,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2388,0.27584389124736125,0.24423886272463627,-0.9554645362108118,0.5165394153622263,1,0,0,-0.992139884782625,1.3436786552180848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20670,0.04829774456868317,-0.5955615460336274,-0.9554645362108118,0.11640685870942595,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28817,0.609696422680319,-0.4054741856732111,0.6394323940740927,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
15132,0.7737033076126745,-0.057320864337624886,-0.9554645362108118,-0.7343077455186026,1,0,0,-0.992139884782625,0.5334104845698249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12809,1.465962059874493,-0.08890464902376918,-0.9554645362108118,-0.07326710394159984,1,0,1,1.0485066006598893,1.3630308265361322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29401,0.4993215325778863,-0.70640192826471,0.6746334663096311,1.1303473676214522,1,0,0,1.0241428970768414,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15580,0.9897091548153909,0.022910853434981136,1.2068335236573406,-0.7145700178122264,1,0,0,1.1105660384470266,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21270,-0.1254182559764667,1.6883780563472188,0.3852673594957101,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2612,0.8820707543160962,0.16903380281939917,-0.9554645362108118,0.08066294041173247,0,0,0,1.6025709685002865,1.4208797805581714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4892,1.7769573713597715,0.968397040642245,1.490485272084879,0.27072878626594865,0,1,0,0.8979911248941955,1.6680723916624904,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21771,-0.1839719963831647,0.6900783043027884,0.9319442321735247,1.8922537643811057,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2952,-1.0511318565693109,-0.0422678029709831,-0.9554645362108118,-3.3008172953570747,0,0,0,1.3257739130348214,1.5183032306876334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19634,-0.24287456584784875,0.9181411142735516,0.3852673594957101,1.0347472691570576,1,1,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20628,-0.009296994998009666,0.6019408678949735,1.46777558565189,-0.29049743699605374,1,1,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28539,0.21936131215973487,0.9095439571683994,-0.9554645362108118,-0.6264793795432468,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3615,0.16261605033096144,1.6624607906746587,-0.9554645362108118,0.19752134010919575,1,0,0,0.4840543988461073,0.9196382872226807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2645,-1.7073793414614604,-1.3969823453650023,-0.9554645362108118,0.30965484386551195,0,0,0,-0.992139884782625,1.3975475586614532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21317,0.10559834752501197,0.8934279053016799,1.565477407033515,-0.9604882581959658,1,0,0,-0.992139884782625,1.056886061153532,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14942,1.0432664412169024,-0.2907315789613038,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5255,1.0432664412169024,-0.501979341725387,0.5142670205503366,-0.1153412269310977,0,0,0,1.438727494699887,1.5047530715669202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13864,0.4438039467001591,-1.3969823453650023,-0.9554645362108118,2.557860095736999,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21842,-0.24287456584784875,0.1250322338206586,0.9580269347454249,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9307,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.07326710394159984,0,0,0,1.0111003496050877,1.4533466848696697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2451,0.8820707543160962,0.05150775590641903,1.231740742417858,1.2965840450463197,1,0,0,-0.992139884782625,1.486525519284924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29901,0.10559834752501197,-0.02146297065752397,0.8136124579001509,-4.353163913430232,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7353,1.0432664412169024,-0.2907315789613038,0.9580269347454249,0.3994717523197502,1,0,0,1.5212251508184764,1.6359664201227921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14748,0.8820707543160962,0.05150775590641903,0.5585395049677702,-0.6873283702541504,1,0,0,-0.3973166662393107,1.1183855883602367,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
13665,-1.6246274860372512,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2468,0.6645667735600463,1.1792125177016992,0.3852673594957101,1.9925097168180095,1,0,0,1.4650689583799585,1.6716656962149314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21834,-0.1839719963831647,-0.15140772513428993,-0.9554645362108118,-0.07885265435797362,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2798,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.23838943946403085,1,0,0,1.7447224910700387,1.6667553671996853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15083,-1.7073793414614604,0.13930424996316923,-0.9554645362108118,-0.6264793795432468,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19315,0.4993215325778863,1.700054837140717,1.6448281957339017,1.1080575754572648,1,0,0,1.226071595828825,1.2751541349731106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28791,0.6645667735600463,-0.026745733972183158,0.6224752290146824,-0.48592801340232966,1,0,0,-0.992139884782625,1.046796837702862,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-1.2910584048328801,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28233,0.38805692191736857,0.3270601799158163,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27869,0.5546167886385531,-0.7178864357980049,0.6568122553750507,0.0278482686775214,1,0,0,0.5436999657574196,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28280,-0.1839719963831647,1.6459444020587706,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
633,0.9359787347106673,-0.26610484268327866,0.9850398159655986,1.395671431167082,1,0,0,1.208240106127824,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24974,0.5546167886385531,1.2236158310142558,1.0879264474708787,-0.07326710394159984,1,0,0,0.08803199366128278,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7789,0.16261605033096144,1.2222702859566954,-0.9554645362108118,1.1746364721154061,0,0,0,1.6902522887292624,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23590,-0.9201344965892113,1.6459444020587706,0.3852673594957101,-1.2532670422580263,1,0,0,-0.992139884782625,0.4387156928577967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19078,0.33207291165843633,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18029,-0.24287456584784875,0.31701958247555856,0.9580269347454249,0.010097810945801667,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4966,0.9897091548153909,-0.49115674815643057,0.5287003822563602,-1.7659514711493052,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7702,1.0966548184286353,-0.8130974121558837,-0.9554645362108118,-0.2954035004271069,0,0,0,1.6411472630283201,1.0363207831462045,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9046,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.7270558536271311,0,0,0,1.144944166869709,0.9196382872226807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14797,0.827980570483276,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4982,0.9359787347106673,-0.7877569361427242,0.543453808710208,1.831865416891431,0,0,0,0.5436999657574196,-0.76642029518711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26618,0.7737033076126745,0.5569826377579706,1.2574907303545337,-0.3932945559189591,1,0,0,1.1751404743133542,1.2376570847830233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25569,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,1.392603046827109,1,0,0,-0.992139884782625,1.5619133499588609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11126,-0.9201344965892113,1.6459444020587706,0.3852673594957101,-0.19455637789505842,1,0,0,1.8388603439305053,0.6119819528063067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13638,0.33207291165843633,0.7922588769327656,-0.9554645362108118,-0.625411170301082,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12524,0.6645667735600463,-0.19784529043632929,0.6224752290146824,-0.05609151947289478,1,0,0,1.1011926371294363,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3667,0.9897091548153909,0.5586082643172972,1.2068335236573406,0.03692257068789356,0,0,0,1.3850590239412868,1.6761451826541973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6271,0.4438039467001591,1.4902034723184014,-0.9554645362108118,0.7422124592669955,1,0,0,1.1679339999203069,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14457,0.9897091548153909,-0.7964688113625358,-0.9554645362108118,-0.02930753329707568,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
26904,-0.6665977458036425,0.575103368312008,0.3852673594957101,0.04778643465992123,1,0,0,1.4736013314563001,1.12606810596727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13345,0.4993215325778863,0.1659864151277272,1.103823616673634,-0.9036129780466136,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19874,0.10559834752501197,-0.6116301516351721,-0.9554645362108118,0.37644980883819545,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18032,1.4136522143130514,0.13314115535702717,1.4765218329675496,0.5250789588856328,1,1,0,-0.3973166662393107,1.3032290227179577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23503,-0.9852275372221143,1.0389174669523713,1.3702868401095696,-0.9024616112277908,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11638,0.9359787347106673,0.34768138370748175,0.543453808710208,1.4096271324924978,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9065,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,-0.019192259825214362,1,0,0,0.7499420912015307,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25537,0.6645667735600463,0.904437465251902,1.0570895499415773,0.12529700305381344,1,0,0,0.2244137521351121,1.6630751763370468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22421,-0.3617947772843068,-1.3969823453650023,-0.9554645362108118,1.6342974676111899,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19461,0.16261605033096144,-0.27859069939630987,0.7920531722532121,1.173569480127694,1,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11332,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.19358850913106124,0,0,0,0.413892938595797,1.4283396298270012,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4137,0.8820707543160962,-0.2532566525907567,-0.9554645362108118,-0.46896890587944245,0,0,0,-0.10150138138680301,0.0801798625060145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20433,0.10559834752501197,-0.02146297065752397,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10596,0.7192338401913919,0.575103368312008,-0.9554645362108118,1.1721464781887485,0,0,0,0.877642237154709,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29118,-1.545952210834044,0.7922588769327656,-0.9554645362108118,-0.625411170301082,1,0,0,1.0111003496050877,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14876,0.827980570483276,-0.45671057109710383,0.5739703873987002,-0.2606984233068157,1,0,0,0.413892938595797,1.1335162457284258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10063,0.4993215325778863,-1.3969823453650023,-0.9554645362108118,1.550851331063805,0,0,0,1.144944166869709,1.0141066274743522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4924,1.3085973639674964,0.15822783721056463,0.4465174776001946,-0.18546703491650435,0,0,0,1.6250884960912524,1.655533464602955,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
